Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
165,Exit long,2024-07-16 08:00,A_LONDON_BO_LONG_EXIT,1.08921,1,1.08993,-0.001,-0.07,0,0.001,0.06,-0.001,-0.07,0.02,0.00,5
165,Entry long,2024-07-16 03:00,A_LONDON_BO_LONG,1.08993,1,1.08993,-0.001,-0.07,0,0.001,0.06,-0.001,-0.07,0.02,0.00,5
166,Exit short,2024-07-19 07:00,A_LONDON_BO_SHORT_EXIT,1.08867,1,1.08792,-0.001,-0.07,0,0.0002,0.02,-0.001,-0.07,0.02,0.00,3
166,Entry short,2024-07-19 04:00,A_LONDON_BO_SHORT,1.08792,1,1.08792,-0.001,-0.07,0,0.0002,0.02,-0.001,-0.07,0.02,0.00,3
167,Exit short,2024-07-23 04:00,A_LONDON_BO_SHORT_EXIT,1.08723,1,1.0885,0.001,0.12,0,0.001,0.12,-0.0004,-0.03,0.02,0.00,2
167,Entry short,2024-07-23 02:00,A_LONDON_BO_SHORT,1.0885,1,1.0885,0.001,0.12,0,0.001,0.12,-0.0004,-0.03,0.02,0.00,2
168,Exit short,2024-07-25 03:00,A_LONDON_BO_SHORT_EXIT,1.0842,1,1.08348,-0.001,-0.07,0,0.001,0.06,-0.001,-0.07,0.02,0.00,1
168,Entry short,2024-07-25 02:00,A_LONDON_BO_SHORT,1.08348,1,1.08348,-0.001,-0.07,0,0.001,0.06,-0.001,-0.07,0.02,0.00,1
169,Exit short,2024-08-01 04:00,A_LONDON_BO_SHORT_EXIT,1.07957,1,1.08163,0.002,0.19,0,0.002,0.19,-0.0004,-0.03,0.02,0.00,2
169,Entry short,2024-08-01 02:00,A_LONDON_BO_SHORT,1.08163,1,1.08163,0.002,0.19,0,0.002,0.19,-0.0004,-0.03,0.02,0.00,2
170,Exit long,2024-08-05 08:00,A_LONDON_BO_LONG_EXIT,1.09853,1,1.09489,0.004,0.33,0,0.004,0.33,-0.002,-0.15,0.03,0.00,5
170,Entry long,2024-08-05 03:00,A_LONDON_BO_LONG,1.09489,1,1.09489,0.004,0.33,0,0.004,0.33,-0.002,-0.15,0.03,0.00,5
171,Exit long,2024-08-08 03:00,A_LONDON_BO_LONG_EXIT,1.09344,1,1.09428,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.03,0.00,1
171,Entry long,2024-08-08 02:00,A_LONDON_BO_LONG,1.09428,1,1.09428,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.03,0.00,1
172,Exit short,2024-08-28 08:00,A_LONDON_BO_SHORT_EXIT,1.11139,1,1.11358,0.002,0.20,0,0.002,0.20,-0.0002,-0.02,0.03,0.00,3
172,Entry short,2024-08-28 05:00,A_LONDON_BO_SHORT,1.11358,1,1.11358,0.002,0.20,0,0.002,0.20,-0.0002,-0.02,0.03,0.00,3
173,Exit short,2024-08-29 05:00,A_LONDON_BO_SHORT_EXIT,1.10978,1,1.10849,-0.001,-0.12,0,0.0002,0.02,-0.001,-0.12,0.03,0.00,1
173,Entry short,2024-08-29 04:00,A_LONDON_BO_SHORT,1.10849,1,1.10849,-0.001,-0.12,0,0.0002,0.02,-0.001,-0.12,0.03,0.00,1
174,Exit short,2024-09-03 09:00,A_LONDON_BO_SHORT_EXIT,1.10566,1,1.10486,-0.001,-0.07,0,0.002,0.14,-0.001,-0.07,0.03,0.00,5
174,Entry short,2024-09-03 04:00,A_LONDON_BO_SHORT,1.10486,1,1.10486,-0.001,-0.07,0,0.002,0.14,-0.001,-0.07,0.03,0.00,5
175,Exit long,2024-09-05 07:00,A_LONDON_BO_LONG_EXIT,1.1104,1,1.10872,0.002,0.15,0,0.002,0.15,-0.0003,-0.03,0.03,0.00,4
175,Entry long,2024-09-05 03:00,A_LONDON_BO_LONG,1.10872,1,1.10872,0.002,0.15,0,0.002,0.15,-0.0003,-0.03,0.03,0.00,4
176,Exit long,2024-09-06 03:00,A_LONDON_BO_LONG_EXIT,1.11129,1,1.11208,-0.001,-0.07,0,0,0.00,-0.001,-0.07,0.03,0.00,1
176,Entry long,2024-09-06 02:00,A_LONDON_BO_LONG,1.11208,1,1.11208,-0.001,-0.07,0,0,0.00,-0.001,-0.07,0.03,0.00,1
177,Exit short,2024-09-09 06:00,A_LONDON_BO_SHORT_EXIT,1.10411,1,1.10645,0.002,0.21,0,0.002,0.21,-0.0002,-0.02,0.03,0.00,4
177,Entry short,2024-09-09 02:00,A_LONDON_BO_SHORT,1.10645,1,1.10645,0.002,0.21,0,0.002,0.21,-0.0002,-0.02,0.03,0.00,4
178,Exit long,2024-09-16 08:00,A_LONDON_BO_LONG_EXIT,1.11326,1,1.11146,0.002,0.16,0,0.002,0.16,-0.0005,-0.04,0.03,0.00,6
178,Entry long,2024-09-16 02:00,A_LONDON_BO_LONG,1.11146,1,1.11146,0.002,0.16,0,0.002,0.16,-0.0005,-0.04,0.03,0.00,6
179,Exit long,2024-09-18 07:00,A_LONDON_BO_LONG_EXIT,1.11229,1,1.11312,-0.001,-0.07,0,0.001,0.08,-0.001,-0.07,0.03,0.00,4
179,Entry long,2024-09-18 03:00,A_LONDON_BO_LONG,1.11312,1,1.11312,-0.001,-0.07,0,0.001,0.08,-0.001,-0.07,0.03,0.00,4
180,Exit long,2024-09-19 05:00,A_LONDON_BO_LONG_EXIT,1.11777,1,1.11453,0.003,0.29,0,0.003,0.29,-0.001,-0.05,0.03,0.00,3
180,Entry long,2024-09-19 02:00,A_LONDON_BO_LONG,1.11453,1,1.11453,0.003,0.29,0,0.003,0.29,-0.001,-0.05,0.03,0.00,3
181,Exit long,2024-09-20 03:00,A_LONDON_BO_LONG_EXIT,1.11659,1,1.11764,-0.001,-0.09,0,0.001,0.05,-0.001,-0.09,0.03,0.00,1
181,Entry long,2024-09-20 02:00,A_LONDON_BO_LONG,1.11764,1,1.11764,-0.001,-0.09,0,0.001,0.05,-0.001,-0.09,0.03,0.00,1
182,Exit long,2024-09-30 05:00,A_LONDON_BO_LONG_EXIT,1.11922,1,1.12058,-0.001,-0.12,0,0,0.00,-0.001,-0.12,0.03,0.00,1
182,Entry long,2024-09-30 04:00,A_LONDON_BO_LONG,1.12058,1,1.12058,-0.001,-0.12,0,0,0.00,-0.001,-0.12,0.03,0.00,1
183,Exit short,2024-10-01 06:00,A_LONDON_BO_SHORT_EXIT,1.10895,1,1.11156,0.003,0.23,0,0.003,0.23,-0.0005,-0.04,0.03,0.00,3
183,Entry short,2024-10-01 03:00,A_LONDON_BO_SHORT,1.11156,1,1.11156,0.003,0.23,0,0.003,0.23,-0.0005,-0.04,0.03,0.00,3
184,Exit short,2024-10-07 06:00,A_LONDON_BO_SHORT_EXIT,1.09693,1,1.09588,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.03,0.00,1
184,Entry short,2024-10-07 05:00,A_LONDON_BO_SHORT,1.09588,1,1.09588,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.03,0.00,1
185,Exit short,2024-10-10 08:00,A_LONDON_BO_SHORT_EXIT,1.09179,1,1.0933,0.002,0.14,0,0.002,0.14,-0.001,-0.06,0.03,0.00,4
185,Entry short,2024-10-10 04:00,A_LONDON_BO_SHORT,1.0933,1,1.0933,0.002,0.14,0,0.002,0.14,-0.001,-0.06,0.03,0.00,4
186,Exit short,2024-10-16 03:00,A_LONDON_BO_SHORT_EXIT,1.08853,1,1.08776,-0.001,-0.07,0,0.0002,0.02,-0.001,-0.07,0.03,0.00,1
186,Entry short,2024-10-16 02:00,A_LONDON_BO_SHORT,1.08776,1,1.08776,-0.001,-0.07,0,0.0002,0.02,-0.001,-0.07,0.03,0.00,1
187,Exit short,2024-10-23 04:00,A_LONDON_BO_SHORT_EXIT,1.079,1,1.07818,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.03,0.00,1
187,Entry short,2024-10-23 03:00,A_LONDON_BO_SHORT,1.07818,1,1.07818,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.03,0.00,1
188,Exit long,2024-10-30 05:00,A_LONDON_BO_LONG_EXIT,1.08542,1,1.08348,0.002,0.18,0,0.002,0.18,-0.0002,-0.02,0.03,0.00,1
188,Entry long,2024-10-30 04:00,A_LONDON_BO_LONG,1.08348,1,1.08348,0.002,0.18,0,0.002,0.18,-0.0002,-0.02,0.03,0.00,1
189,Exit long,2024-10-31 09:00,A_LONDON_BO_LONG_EXIT,1.08873,1,1.08668,0.002,0.19,0,0.002,0.19,-0.001,-0.07,0.04,0.00,4
189,Entry long,2024-10-31 05:00,A_LONDON_BO_LONG,1.08668,1,1.08668,0.002,0.19,0,0.002,0.19,-0.001,-0.07,0.04,0.00,4
190,Exit short,2024-11-12 05:00,A_LONDON_BO_SHORT_EXIT,1.06125,1,1.06346,0.002,0.21,0,0.002,0.21,-0.0003,-0.03,0.04,0.00,4
190,Entry short,2024-11-12 01:00,A_LONDON_BO_SHORT,1.06346,1,1.06346,0.002,0.21,0,0.002,0.21,-0.0003,-0.03,0.04,0.00,4
191,Exit short,2024-11-13 04:00,A_LONDON_BO_SHORT_EXIT,1.06135,1,1.06029,-0.001,-0.10,0,0.001,0.09,-0.001,-0.10,0.04,0.00,2
191,Entry short,2024-11-13 02:00,A_LONDON_BO_SHORT,1.06029,1,1.06029,-0.001,-0.10,0,0.001,0.09,-0.001,-0.10,0.04,0.00,2
192,Exit short,2024-11-14 07:00,A_LONDON_BO_SHORT_EXIT,1.0536,1,1.05204,-0.002,-0.15,0,0.002,0.23,-0.002,-0.15,0.04,0.00,3
192,Entry short,2024-11-14 04:00,A_LONDON_BO_SHORT,1.05204,1,1.05204,-0.002,-0.15,0,0.002,0.23,-0.002,-0.15,0.04,0.00,3
193,Exit short,2024-11-21 04:00,A_LONDON_BO_SHORT_EXIT,1.05152,1,1.05364,0.002,0.20,0,0.002,0.20,-0.001,-0.07,0.04,0.00,2
193,Entry short,2024-11-21 02:00,A_LONDON_BO_SHORT,1.05364,1,1.05364,0.002,0.20,0,0.002,0.20,-0.001,-0.07,0.04,0.00,2
194,Exit short,2024-11-25 04:00,A_LONDON_BO_SHORT_EXIT,1.04713,1,1.04506,-0.002,-0.20,0,0.0002,0.02,-0.002,-0.20,0.04,0.00,2
194,Entry short,2024-11-25 02:00,A_LONDON_BO_SHORT,1.04506,1,1.04506,-0.002,-0.20,0,0.0002,0.02,-0.002,-0.20,0.04,0.00,2
195,Exit long,2024-11-27 03:00,A_LONDON_BO_LONG_EXIT,1.05275,1,1.04983,0.003,0.28,0,0.003,0.28,-0.0002,-0.02,0.04,0.00,1
195,Entry long,2024-11-27 02:00,A_LONDON_BO_LONG,1.04983,1,1.04983,0.003,0.28,0,0.003,0.28,-0.0002,-0.02,0.04,0.00,1
196,Exit long,2024-12-05 04:00,A_LONDON_BO_LONG_EXIT,1.0522,1,1.05354,-0.001,-0.13,0,0.001,0.11,-0.001,-0.13,0.04,0.00,2
196,Entry long,2024-12-05 02:00,A_LONDON_BO_LONG,1.05354,1,1.05354,-0.001,-0.13,0,0.001,0.11,-0.001,-0.13,0.04,0.00,2
197,Exit long,2024-12-10 02:00,A_LONDON_BO_LONG_EXIT,1.05564,1,1.05668,-0.001,-0.10,0,0,0.00,-0.001,-0.10,0.04,0.00,1
197,Entry long,2024-12-10 01:00,A_LONDON_BO_LONG,1.05668,1,1.05668,-0.001,-0.10,0,0,0.00,-0.001,-0.10,0.04,0.00,1
198,Exit short,2024-12-10 10:00,A_LONDON_BO_SHORT_EXIT,1.05153,1,1.05378,0.002,0.21,0,0.002,0.21,-0.00004,0.00,0.04,0.00,7
198,Entry short,2024-12-10 03:00,A_LONDON_BO_SHORT,1.05378,1,1.05378,0.002,0.21,0,0.002,0.21,-0.00004,0.00,0.04,0.00,7
199,Exit short,2024-12-12 08:00,A_LONDON_BO_SHORT_EXIT,1.04708,1,1.04966,0.003,0.25,0,0.003,0.25,-0.001,-0.11,0.04,0.00,3
199,Entry short,2024-12-12 05:00,A_LONDON_BO_SHORT,1.04966,1,1.04966,0.003,0.25,0,0.003,0.25,-0.001,-0.11,0.04,0.00,3
200,Exit long,2024-12-30 07:00,A_LONDON_BO_LONG_EXIT,1.04538,1,1.0434,0.002,0.19,0,0.002,0.19,-0.0001,-0.01,0.04,0.00,3
200,Entry long,2024-12-30 04:00,A_LONDON_BO_LONG,1.0434,1,1.0434,0.002,0.19,0,0.002,0.19,-0.0001,-0.01,0.04,0.00,3
201,Exit short,2025-01-02 06:00,A_LONDON_BO_SHORT_EXIT,1.0332,1,1.03168,-0.002,-0.15,0,0.0002,0.02,-0.002,-0.15,0.04,0.00,1
201,Entry short,2025-01-02 05:00,A_LONDON_BO_SHORT,1.03168,1,1.03168,-0.002,-0.15,0,0.0002,0.02,-0.002,-0.15,0.04,0.00,1
202,Exit long,2025-01-07 07:00,A_LONDON_BO_LONG_EXIT,1.03987,1,1.04148,-0.002,-0.15,0,0.002,0.19,-0.002,-0.15,0.04,0.00,5
202,Entry long,2025-01-07 02:00,A_LONDON_BO_LONG,1.04148,1,1.04148,-0.002,-0.15,0,0.002,0.19,-0.002,-0.15,0.04,0.00,5
203,Exit short,2025-01-08 06:00,A_LONDON_BO_SHORT_EXIT,1.0307,1,1.03324,0.003,0.25,0,0.003,0.25,-0.001,-0.07,0.04,0.00,4
203,Entry short,2025-01-08 02:00,A_LONDON_BO_SHORT,1.03324,1,1.03324,0.003,0.25,0,0.003,0.25,-0.001,-0.07,0.04,0.00,4
204,Exit short,2025-01-09 04:00,A_LONDON_BO_SHORT_EXIT,1.03117,1,1.03002,-0.001,-0.11,0,0.002,0.16,-0.001,-0.11,0.04,0.00,3
204,Entry short,2025-01-09 01:00,A_LONDON_BO_SHORT,1.03002,1,1.03002,-0.001,-0.11,0,0.002,0.16,-0.001,-0.11,0.04,0.00,3
205,Exit short,2025-01-10 02:00,A_LONDON_BO_SHORT_EXIT,1.02909,1,1.02818,-0.001,-0.09,0,0.0001,0.01,-0.001,-0.09,0.04,0.00,1
205,Entry short,2025-01-10 01:00,A_LONDON_BO_SHORT,1.02818,1,1.02818,-0.001,-0.09,0,0.0001,0.01,-0.001,-0.09,0.04,0.00,1
206,Exit short,2025-01-13 08:00,A_LONDON_BO_SHORT_EXIT,1.02104,1,1.01934,-0.002,-0.17,0,0.001,0.07,-0.002,-0.17,0.04,0.00,4
206,Entry short,2025-01-13 04:00,A_LONDON_BO_SHORT,1.01934,1,1.01934,-0.002,-0.17,0,0.001,0.07,-0.002,-0.17,0.04,0.00,4
207,Exit long,2025-01-20 08:00,A_LONDON_BO_LONG_EXIT,1.03407,1,1.0315,0.003,0.25,0,0.003,0.25,-0.001,-0.07,0.04,0.00,3
207,Entry long,2025-01-20 05:00,A_LONDON_BO_LONG,1.0315,1,1.0315,0.003,0.25,0,0.003,0.25,-0.001,-0.07,0.04,0.00,3
208,Exit long,2025-01-22 08:00,A_LONDON_BO_LONG_EXIT,1.04292,1,1.04467,-0.002,-0.17,0,0.001,0.10,-0.002,-0.17,0.04,0.00,4
208,Entry long,2025-01-22 04:00,A_LONDON_BO_LONG,1.04467,1,1.04467,-0.002,-0.17,0,0.001,0.10,-0.002,-0.17,0.04,0.00,4
209,Exit long,2025-01-24 03:00,A_LONDON_BO_LONG_EXIT,1.04864,1,1.04574,0.003,0.28,0,0.003,0.28,-0.001,-0.10,0.04,0.00,2
209,Entry long,2025-01-24 01:00,A_LONDON_BO_LONG,1.04574,1,1.04574,0.003,0.28,0,0.003,0.28,-0.001,-0.10,0.04,0.00,2
210,Exit long,2025-01-27 07:00,A_LONDON_BO_LONG_EXIT,1.05189,1,1.0488,0.003,0.29,0,0.003,0.29,-0.001,-0.12,0.05,0.00,4
210,Entry long,2025-01-27 03:00,A_LONDON_BO_LONG,1.0488,1,1.0488,0.003,0.29,0,0.003,0.29,-0.001,-0.12,0.05,0.00,4
211,Exit short,2025-01-29 03:00,A_LONDON_BO_SHORT_EXIT,1.04272,1,1.04161,-0.001,-0.11,0,0,0.00,-0.001,-0.11,0.04,0.00,1
211,Entry short,2025-01-29 02:00,A_LONDON_BO_SHORT,1.04161,1,1.04161,-0.001,-0.11,0,0,0.00,-0.001,-0.11,0.04,0.00,1
212,Exit short,2025-01-30 08:00,A_LONDON_BO_SHORT_EXIT,1.04204,1,1.04078,-0.001,-0.12,0,0.002,0.17,-0.001,-0.12,0.04,0.00,4
212,Entry short,2025-01-30 04:00,A_LONDON_BO_SHORT,1.04078,1,1.04078,-0.001,-0.12,0,0.002,0.17,-0.001,-0.12,0.04,0.00,4
213,Exit long,2025-02-05 10:00,A_LONDON_BO_LONG_EXIT,1.0433,1,1.04026,0.003,0.29,0,0.003,0.29,-0.001,-0.12,0.05,0.00,8
213,Entry long,2025-02-05 02:00,A_LONDON_BO_LONG,1.04026,1,1.04026,0.003,0.29,0,0.003,0.29,-0.001,-0.12,0.05,0.00,8
214,Exit long,2025-02-07 05:00,A_LONDON_BO_LONG_EXIT,1.03871,1,1.03978,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.05,0.00,2
214,Entry long,2025-02-07 03:00,A_LONDON_BO_LONG,1.03978,1,1.03978,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.05,0.00,2
215,Exit long,2025-02-12 04:00,A_LONDON_BO_LONG_EXIT,1.03661,1,1.0376,-0.001,-0.10,0,0.0004,0.04,-0.001,-0.10,0.04,0.00,2
215,Entry long,2025-02-12 02:00,A_LONDON_BO_LONG,1.0376,1,1.0376,-0.001,-0.10,0,0.0004,0.04,-0.001,-0.10,0.04,0.00,2
216,Exit long,2025-02-14 07:00,A_LONDON_BO_LONG_EXIT,1.04606,1,1.04768,-0.002,-0.15,0,0.001,0.10,-0.002,-0.15,0.04,0.00,4
216,Entry long,2025-02-14 03:00,A_LONDON_BO_LONG,1.04768,1,1.04768,-0.002,-0.15,0,0.001,0.10,-0.002,-0.15,0.04,0.00,4
217,Exit short,2025-02-19 05:00,A_LONDON_BO_SHORT_EXIT,1.04219,1,1.04406,0.002,0.18,0,0.002,0.18,-0.0003,-0.03,0.04,0.00,2
217,Entry short,2025-02-19 03:00,A_LONDON_BO_SHORT,1.04406,1,1.04406,0.002,0.18,0,0.002,0.18,-0.0003,-0.03,0.04,0.00,2
218,Exit long,2025-03-04 07:00,A_LONDON_BO_LONG_EXIT,1.05513,1,1.05188,0.003,0.31,0,0.003,0.31,-0.002,-0.15,0.05,0.00,4
218,Entry long,2025-03-04 03:00,A_LONDON_BO_LONG,1.05188,1,1.05188,0.003,0.31,0,0.003,0.31,-0.002,-0.15,0.05,0.00,4
219,Exit long,2025-03-05 04:00,A_LONDON_BO_LONG_EXIT,1.07152,1,1.06744,0.004,0.38,0,0.004,0.38,-0.002,-0.15,0.05,0.00,2
219,Entry long,2025-03-05 02:00,A_LONDON_BO_LONG,1.06744,1,1.06744,0.004,0.38,0,0.004,0.38,-0.002,-0.15,0.05,0.00,2
220,Exit long,2025-03-07 04:00,A_LONDON_BO_LONG_EXIT,1.08621,1,1.08237,0.004,0.35,0,0.004,0.35,-0.0004,-0.03,0.06,0.00,3
220,Entry long,2025-03-07 01:00,A_LONDON_BO_LONG,1.08237,1,1.08237,0.004,0.35,0,0.004,0.35,-0.0004,-0.03,0.06,0.00,3
221,Exit long,2025-03-11 09:00,A_LONDON_BO_LONG_EXIT,1.09306,1,1.08907,0.004,0.37,0,0.004,0.37,-0.001,-0.09,0.06,0.00,6
221,Entry long,2025-03-11 03:00,A_LONDON_BO_LONG,1.08907,1,1.08907,0.004,0.37,0,0.004,0.37,-0.001,-0.09,0.06,0.00,6
222,Exit long,2025-03-12 06:00,A_LONDON_BO_LONG_EXIT,1.09067,1,1.09216,-0.001,-0.14,0,0.001,0.05,-0.001,-0.14,0.06,0.00,2
222,Entry long,2025-03-12 04:00,A_LONDON_BO_LONG,1.09216,1,1.09216,-0.001,-0.14,0,0.001,0.05,-0.001,-0.14,0.06,0.00,2
223,Exit short,2025-03-13 08:00,A_LONDON_BO_SHORT_EXIT,1.08386,1,1.08702,0.003,0.29,0,0.003,0.29,-0.001,-0.08,0.06,0.00,2
223,Entry short,2025-03-13 06:00,A_LONDON_BO_SHORT,1.08702,1,1.08702,0.003,0.29,0,0.003,0.29,-0.001,-0.08,0.06,0.00,2
224,Exit long,2025-03-17 11:00,A_LONDON_BO_LONG_EXIT,1.09284,1,1.09,0.003,0.26,0,0.003,0.26,-0.001,-0.12,0.06,0.00,6
224,Entry long,2025-03-17 05:00,A_LONDON_BO_LONG,1.09,1,1.09,0.003,0.26,0,0.003,0.26,-0.001,-0.12,0.06,0.00,6
225,Exit long,2025-03-18 07:00,A_LONDON_BO_LONG_EXIT,1.09244,1,1.09352,-0.001,-0.10,0,0.002,0.18,-0.001,-0.10,0.06,0.00,4
225,Entry long,2025-03-18 03:00,A_LONDON_BO_LONG,1.09352,1,1.09352,-0.001,-0.10,0,0.002,0.18,-0.001,-0.10,0.06,0.00,4
226,Exit short,2025-03-20 05:00,A_LONDON_BO_SHORT_EXIT,1.08503,1,1.08796,0.003,0.27,0,0.003,0.27,-0.001,-0.06,0.07,0.00,2
226,Entry short,2025-03-20 03:00,A_LONDON_BO_SHORT,1.08796,1,1.08796,0.003,0.27,0,0.003,0.27,-0.001,-0.06,0.07,0.00,2
227,Exit short,2025-03-25 05:00,A_LONDON_BO_SHORT_EXIT,1.07997,1,1.07874,-0.001,-0.11,0,0.001,0.10,-0.001,-0.11,0.06,0.00,2
227,Entry short,2025-03-25 03:00,A_LONDON_BO_SHORT,1.07874,1,1.07874,-0.001,-0.11,0,0.001,0.10,-0.001,-0.11,0.06,0.00,2
228,Exit long,2025-04-03 03:00,A_LONDON_BO_LONG_EXIT,1.09607,1,1.09896,-0.003,-0.26,0,0.0001,0.01,-0.003,-0.26,0.06,0.00,1
228,Entry long,2025-04-03 02:00,A_LONDON_BO_LONG,1.09896,1,1.09896,-0.003,-0.26,0,0.0001,0.01,-0.003,-0.26,0.06,0.00,1
229,Exit long,2025-04-09 03:00,A_LONDON_BO_LONG_EXIT,1.10419,1,1.10729,-0.003,-0.28,0,0.001,0.06,-0.003,-0.28,0.06,0.00,1
229,Entry long,2025-04-09 02:00,A_LONDON_BO_LONG,1.10729,1,1.10729,-0.003,-0.28,0,0.001,0.06,-0.003,-0.28,0.06,0.00,1
230,Exit long,2025-04-10 08:00,A_LONDON_BO_LONG_EXIT,1.10914,1,1.10264,0.01,0.59,0,0.01,0.59,-0.001,-0.09,0.07,0.00,5
230,Entry long,2025-04-10 03:00,A_LONDON_BO_LONG,1.10264,1,1.10264,0.01,0.59,0,0.01,0.59,-0.001,-0.09,0.07,0.00,5
231,Exit long,2025-04-11 06:00,A_LONDON_BO_LONG_EXIT,1.13744,1,1.14272,-0.01,-0.46,0,0,0.00,-0.01,-0.46,0.06,0.00,2
231,Entry long,2025-04-11 04:00,A_LONDON_BO_LONG,1.14272,1,1.14272,-0.01,-0.46,0,0,0.00,-0.01,-0.46,0.06,0.00,2
232,Exit long,2025-04-14 06:00,A_LONDON_BO_LONG_EXIT,1.13756,1,1.1417,-0.004,-0.36,0,0.001,0.07,-0.004,-0.36,0.06,0.00,4
232,Entry long,2025-04-14 02:00,A_LONDON_BO_LONG,1.1417,1,1.1417,-0.004,-0.36,0,0.001,0.07,-0.004,-0.36,0.06,0.00,4
233,Exit long,2025-04-21 06:00,A_LONDON_BO_LONG_EXIT,1.15328,1,1.15558,-0.002,-0.20,0,0.002,0.15,-0.002,-0.20,0.05,0.00,3
233,Entry long,2025-04-21 03:00,A_LONDON_BO_LONG,1.15558,1,1.15558,-0.002,-0.20,0,0.002,0.15,-0.002,-0.20,0.05,0.00,3
234,Exit short,2025-04-28 03:00,A_LONDON_BO_SHORT_EXIT,1.13511,1,1.13317,-0.002,-0.17,0,0.0001,0.01,-0.002,-0.17,0.05,0.00,1
234,Entry short,2025-04-28 02:00,A_LONDON_BO_SHORT,1.13317,1,1.13317,-0.002,-0.17,0,0.0001,0.01,-0.002,-0.17,0.05,0.00,1
235,Exit short,2025-05-05 04:00,A_LONDON_BO_SHORT_EXIT,1.1332,1,1.1313,-0.002,-0.17,0,0.0002,0.01,-0.002,-0.17,0.05,0.00,1
235,Entry short,2025-05-05 03:00,A_LONDON_BO_SHORT,1.1313,1,1.1313,-0.002,-0.17,0,0.0002,0.01,-0.002,-0.17,0.05,0.00,1
236,Exit long,2025-05-07 04:00,A_LONDON_BO_LONG_EXIT,1.13548,1,1.1374,-0.002,-0.17,0,0,0.00,-0.002,-0.17,0.05,0.00,2
236,Entry long,2025-05-07 02:00,A_LONDON_BO_LONG,1.1374,1,1.1374,-0.002,-0.17,0,0,0.00,-0.002,-0.17,0.05,0.00,2
237,Exit short,2025-05-08 04:00,A_LONDON_BO_SHORT_EXIT,1.13018,1,1.12824,-0.002,-0.17,0,0.001,0.11,-0.002,-0.17,0.05,0.00,2
237,Entry short,2025-05-08 02:00,A_LONDON_BO_SHORT,1.12824,1,1.12824,-0.002,-0.17,0,0.001,0.11,-0.002,-0.17,0.05,0.00,2
238,Exit short,2025-05-12 04:00,A_LONDON_BO_SHORT_EXIT,1.11297,1,1.11052,-0.002,-0.22,0,0.002,0.21,-0.002,-0.22,0.04,0.00,1
238,Entry short,2025-05-12 03:00,A_LONDON_BO_SHORT,1.11052,1,1.11052,-0.002,-0.22,0,0.002,0.21,-0.002,-0.22,0.04,0.00,1
239,Exit long,2025-05-14 04:00,A_LONDON_BO_LONG_EXIT,1.12468,1,1.12152,0.003,0.28,0,0.003,0.28,-0.0003,-0.02,0.05,0.00,1
239,Entry long,2025-05-14 03:00,A_LONDON_BO_LONG,1.12152,1,1.12152,0.003,0.28,0,0.003,0.28,-0.0003,-0.02,0.05,0.00,1
240,Exit long,2025-05-15 03:00,A_LONDON_BO_LONG_EXIT,1.12106,1,1.12272,-0.002,-0.15,0,0.0001,0.01,-0.002,-0.15,0.05,0.00,1
240,Entry long,2025-05-15 02:00,A_LONDON_BO_LONG,1.12272,1,1.12272,-0.002,-0.15,0,0.0001,0.01,-0.002,-0.15,0.05,0.00,1
241,Exit long,2025-05-20 04:00,A_LONDON_BO_LONG_EXIT,1.12604,1,1.12763,-0.002,-0.14,0,0,0.00,-0.002,-0.14,0.04,0.00,1
241,Entry long,2025-05-20 03:00,A_LONDON_BO_LONG,1.12763,1,1.12763,-0.002,-0.14,0,0,0.00,-0.002,-0.14,0.04,0.00,1
242,Exit long,2025-06-02 03:00,A_LONDON_BO_LONG_EXIT,1.14331,1,1.14013,0.003,0.28,0,0.003,0.28,-0.0002,-0.02,0.05,0.00,1
242,Entry long,2025-06-02 02:00,A_LONDON_BO_LONG,1.14013,1,1.14013,0.003,0.28,0,0.003,0.28,-0.0002,-0.02,0.05,0.00,1
243,Exit long,2025-06-12 05:00,A_LONDON_BO_LONG_EXIT,1.15772,1,1.15442,0.003,0.29,0,0.003,0.29,-0.0004,-0.03,0.05,0.00,1
243,Entry long,2025-06-12 04:00,A_LONDON_BO_LONG,1.15442,1,1.15442,0.003,0.29,0,0.003,0.29,-0.0004,-0.03,0.05,0.00,1
244,Exit long,2025-06-16 10:00,A_LONDON_BO_LONG_EXIT,1.16136,1,1.15737,0.004,0.34,0,0.004,0.34,-0.001,-0.06,0.05,0.00,8
244,Entry long,2025-06-16 02:00,A_LONDON_BO_LONG,1.15737,1,1.15737,0.004,0.34,0,0.004,0.34,-0.001,-0.06,0.05,0.00,8
